Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow,ColourOfBoats,AverageTemp
28/7/2016,Changi,0,3.2,9.5,WSW,19,SW,E,6,6,47,38,HIGh,higH,0,1,No,No,grey,28.7
28/7/2016,Sentosa,0,2,1.9,NW,37,N,WNW,15,13,73,52,hIgh,HIgh,5,7,No,No,white,26.3
28/7/2016,Tuas,0,1.4,4.6,WSW,13,NE,SSE,4,2,72,38,High,HIgh,6,5,No,No,red,28.2
28/7/2016,Woodlands,0,8.8,11,SE,44,SE,E,26,19,32,19,MEd,meD,1,1,No,No,grey,33.6
29/7/2016,Woodlands,0,8.6,11,SE,41,SSE,SE,20,24,45,27,MED,MEd,1,1,No,No,blue,34.2
29/7/2016,Tuas,0,1.8,3.5,NNW,56,NNE,NW,11,20,72,69,MEd,mED,7,7,No,No,red,29
29/7/2016,Changi,0,4,9.8,NW,15,SW,NNE,7,6,59,38,high,hIGh,1,1,No,No,blue,29.1
29/7/2016,Sentosa,0,2.2,0.5,NNW,31,N,WNW,15,11,76,67,mED,high,7,7,,Yes,red,27.1
30/7/2016,Tuas,0,3.8,7.2,WNW,41,W,NW,6,17,61,59,MeD,meD,5,7,No,Yes,white,28.7
30/7/2016,Woodlands,0,8.2,-11,E,44,SE,WNW,19,24,34,37,med,meD,1,1,No,No,grey,33.9
30/7/2016,Sentosa,2.4,1.6,-3,N,59,N,N,19,28,85,74,MeD,MEd,6,7,Yes,Yes,blue,26.5
30/7/2016,Changi,0,2.4,10.2,ENE,19,SW,E,6,4,56,27,meD,MEd,0,0,No,No,white,28.7
31/7/2016,Changi,0,4.2,10,NE,15,SW,NE,6,6,58,39,med,meD,0,0,,No,red,29
31/7/2016,Woodlands,0,8,-10.9,ENE,35,E,NNW,17,22,39,30,Med,mED,1,1,No,No,grey,33.7
31/7/2016,Tuas,6.4,2.6,5.7,SW,56,WSW,SSW,20,15,83,67,meD,high,7,3,Yes,No,grey,27.7
31/7/2016,Sentosa,2,1.4,9.1,NNW,52,N,NW,11,15,86,39,med,MEd,3,2,,Yes,blue,27.6
31/7/2016,Sentosa,2,1.4,9.1,NNW,52,N,NW,11,15,86,39,med,MEd,3,2,,Yes,blue,27.6
1/8/2016,Sentosa,2.8,2.6,0,N,39,N,N,15,19,89,80,loW,Med,7,7,Yes,Yes,blue,27.2
1/8/2016,Tuas,0.8,3.4,9.6,NE,24,S,NE,6,9,77,44,HigH,higH,0,1,No,No,grey,25.1
1/8/2016,Changi,0,2.6,10,ENE,15,WSW,NE,6,4,63,31,Med,MED,0,0,No,No,blue,29.4
1/8/2016,Woodlands,0,6.8,-10.7,NW,31,SSW,NW,9,19,60,44,meD,MeD,1,1,No,No,blue,33
1/8/2016,Woodlands,0,6.8,-10.7,NW,31,SSW,NW,9,19,60,44,meD,MeD,1,1,No,No,blue,33
2/8/2016,Sentosa,14.4,1.6,5.3,S,44,S,SSW,15,17,65,65,MeD,hIgH,2,2,,Yes,grey,26.2
2/8/2016,Tuas,0,2,9.7,NNE,39,E,ENE,11,11,61,40,hIgh,High,1,1,No,No,blue,25.7
2/8/2016,Changi,0,4,2.3,NNW,22,SSE,NW,2,6,72,63,med,MED,7,7,,Yes,blue,29.9
2/8/2016,Woodlands,0,4.6,10.8,N,33,ESE,NNW,13,20,59,48,meD,MeD,0,2,No,No,white,33.6
2/8/2016,Tuas,0,2,9.7,NNE,39,E,ENE,11,11,61,40,hIgh,High,1,1,No,No,blue,25.7
3/8/2016,Woodlands,0,8,10.9,SE,48,ESE,ESE,30,11,25,17,mEd,med,1,0,No,No,red,34.2
3/8/2016,Tuas,0,3,0.1,NNE,28,NNE,NNE,11,9,52,43,Med,MeD,7,8,No,Yes,red,26.4
3/8/2016,Sentosa,2.8,0.8,3.3,S,28,SW,SSW,9,9,92,88,high,hIgh,7,7,Yes,No,grey,26.1
3/8/2016,Changi,8.6,2,10.2,,,W,WNW,7,22,67,47,LOW,Low,5,2,Yes,No,red,29
4/8/2016,Changi,0.8,6.8,4.4,WSW,41,SW,S,11,13,64,54,meD,MeD,7,7,No,No,blue,28.9
4/8/2016,Woodlands,0,11.6,10.9,ESE,46,SE,SE,31,13,20,10,mEd,Med,1,1,No,No,blue,33.1
4/8/2016,Sentosa,0.8,1.8,7.8,SE,26,NNE,ESE,7,13,93,52,high,higH,1,5,No,No,white,25.6
4/8/2016,Tuas,3,1.2,0.3,ESE,17,NE,ESE,6,6,97,82,mEd,mED,8,7,,Yes,red,27.7
5/8/2016,Woodlands,0,7.2,-10.9,E,44,SE,WNW,17,15,23,11,med,med,1,1,No,No,red,31.4
5/8/2016,Tuas,3,0.8,1.2,ESE,17,ESE,SSE,7,7,99,70,med,Med,7,7,Yes,No,red,26.7
5/8/2016,Sentosa,0,1,-5.9,SSW,20,NE,SSW,7,9,88,53,HiGh,HIGH,2,7,,No,blue,25.3
5/8/2016,Changi,0.2,4,9.1,SSW,30,SSW,SE,9,11,59,42,HiGh,HigH,1,3,No,No,blue,28.9
5/8/2016,Sentosa,0,1,-5.9,SSW,20,NE,SSW,7,9,88,53,HiGh,HIGH,2,7,,No,blue,25.3
6/8/2016,Tuas,0,1.6,7,WNW,41,NE,NNE,17,11,80,77,MeD,MEd,1,3,No,Yes,grey,27.5
6/8/2016,Sentosa,0,1.4,0.2,NE,17,NE,SSE,6,6,79,51,high,hiGH,7,7,,No,grey,25.8
6/8/2016,Woodlands,0,7.6,10.7,NW,31,E,NW,22,22,48,36,Med,mEd,2,1,,No,red,31.9
6/8/2016,Woodlands,0,7.6,10.7,NW,31,E,NW,22,22,48,36,Med,mEd,2,1,,No,red,31.9
6/8/2016,Changi,0,3.8,9.6,E,20,SW,SSE,6,6,70,49,hIgh,hiGh,4,2,No,No,white,29.1
7/8/2016,Changi,0,3.8,9.6,E,22,SW,ENE,4,11,77,53,HIgH,hIGh,4,5,No,No,white,29.1
7/8/2016,Tuas,5,4.2,7.1,NW,54,WNW,WNW,11,17,63,45,med,MeD,6,4,Yes,Yes,blue,27.8
7/8/2016,Woodlands,0,8.2,-10.7,NNW,33,E,N,17,22,52,48,MEd,med,1,2,No,No,grey,32.1
7/8/2016,Sentosa,0,1,7.4,SW,19,NE,S,7,7,71,34,High,high,5,5,No,No,red,26.8
8/8/2016,Tuas,12.2,1.6,4.3,WSW,57,W,WSW,15,22,69,71,mEd,MEd,7,7,Yes,Yes,grey,27.1
8/8/2016,Woodlands,0,6.8,4.5,E,39,ESE,ENE,9,17,68,25,Med,mEd,7,7,No,No,blue,33.5
8/8/2016,Sentosa,0,2.6,5.9,N,46,N,N,9,28,67,50,HIGH,HiGh,7,4,No,No,red,25.6
8/8/2016,Changi,0,4,9,E,20,SSW,E,6,7,68,55,HIGh,hIGh,1,6,No,No,white,29.6
9/8/2016,Sentosa,0,5.2,5.2,N,63,N,N,20,31,59,45,Med,Low,7,7,No,No,blue,27.9
9/8/2016,Woodlands,0,5.2,10.2,E,39,E,NW,17,17,69,38,MEd,mED,5,3,No,No,blue,34.2
9/8/2016,Tuas,5.2,1.8,4.8,SW,37,SW,WSW,7,17,67,51,MED,HIgH,3,3,,Yes,white,27.6
9/8/2016,Changi,0,2.8,9.8,NNW,19,SSW,NE,4,7,69,41,hIGh,high,1,1,No,No,white,29.1
10/8/2016,Tuas,4.8,1.8,5.7,W,22,NNE,WNW,7,11,93,63,HiGh,High,7,6,,No,red,27.5
10/8/2016,Woodlands,0,8,11,NE,43,NE,NNW,20,26,67,36,mED,meD,1,1,No,No,white,34.1
10/8/2016,Changi,0,3.6,9.9,ENE,20,WSW,NE,4,9,66,54,HIgh,higH,1,2,No,No,grey,29.7
10/8/2016,Sentosa,0,4,7.2,NNW,52,NNW,NNW,22,33,61,46,lOW,MED,1,7,No,Yes,red,27
10/8/2016,Sentosa,0,4,7.2,NNW,52,NNW,NNW,22,33,61,46,lOW,MED,1,7,No,Yes,red,27
11/8/2016,Woodlands,0,10.8,10.8,E,39,ENE,N,19,26,73,46,MED,MEd,1,1,,No,grey,34.5
11/8/2016,Tuas,0.4,1.2,5.3,W,39,N,WNW,11,19,76,56,meD,meD,7,6,No,Yes,blue,28.5
11/8/2016,Sentosa,8.2,3.8,7.9,NW,35,N,WNW,11,9,69,44,MED,high,1,6,Yes,No,grey,26.4
11/8/2016,Changi,0,3.6,7.8,WSW,31,NNE,NW,4,9,61,41,med,meD,3,6,No,Yes,red,30.3
12/8/2016,Sentosa,0,3,5.8,NNW,46,N,N,19,22,70,60,med,med,8,7,No,Yes,blue,26.2
12/8/2016,Changi,5,3.4,-10,SE,22,SW,E,6,7,71,52,high,HiGH,1,1,Yes,No,blue,29.8
12/8/2016,Woodlands,0,6.2,10.8,SE,48,ENE,ENE,15,17,70,16,MeD,Med,0,1,No,No,grey,34.4
12/8/2016,Tuas,5.4,3,9.2,SSW,24,SSE,SW,4,9,89,43,hIGh,HIGH,5,1,Yes,No,red,26.5
13/8/2016,Changi,0,4,10.2,WNW,22,WSW,NW,7,9,75,30,HIgH,hIGh,6,1,,No,grey,29.6
13/8/2016,Sentosa,1.6,3,6.7,N,35,NNW,NNW,17,19,78,56,meD,HIgH,1,7,,No,blue,26.5
13/8/2016,Tuas,0,2,6.9,SW,22,SW,SSW,6,4,69,44,hiGh,HIGH,2,5,No,No,red,27.3
13/8/2016,Woodlands,0,7.4,10.9,ENE,44,ENE,NW,6,20,68,36,meD,med,0,1,No,No,grey,34.3
14/8/2016,Woodlands,0,7.2,11,E,48,E,ESE,17,26,63,17,MED,mED,2,1,No,No,white,34.5
14/8/2016,Changi,0,3.6,10.2,E,24,SW,ENE,6,11,56,38,hIGh,hIGH,1,1,No,No,white,29.2
14/8/2016,Woodlands,0,7.2,11,E,48,E,ESE,17,26,63,17,MED,mED,2,1,No,No,white,34.5
14/8/2016,Sentosa,0.2,2.4,6.3,NNW,26,NNE,W,9,9,79,48,HiGh,higH,1,7,No,No,grey,27.6
14/8/2016,Tuas,0,2.2,9.9,SW,46,SW,WSW,6,11,68,43,mEd,med,0,0,,No,blue,27.4
15/8/2016,Tuas,0.2,2.8,5,WNW,41,WNW,W,11,11,61,66,meD,MED,2,7,No,Yes,grey,27.9
15/8/2016,Sentosa,0,2.6,10.3,N,41,N,N,13,20,72,54,HIGH,high,1,2,,No,grey,27.8
15/8/2016,Sentosa,0,2.6,10.3,N,41,N,N,13,20,72,54,HIGH,high,1,2,,No,grey,27.8
15/8/2016,Woodlands,0,8.8,11.1,SE,52,E,SE,13,24,34,12,MED,Med,0,0,,No,grey,34.2
15/8/2016,Changi,0.2,5.6,8.6,E,37,SW,ESE,4,17,75,53,High,HIGH,6,4,No,No,blue,29.4
16/8/2016,Sentosa,0,4,8,N,50,N,N,15,24,66,49,HiGh,hIgH,1,6,No,No,red,27.8
16/8/2016,Tuas,4,1.8,-8.5,NW,31,NNE,NW,11,17,91,52,MED,mED,2,3,,Yes,blue,27.6
16/8/2016,Woodlands,0,8.6,11.1,ESE,41,SE,NNW,15,24,48,26,med,meD,0,2,,No,blue,33.7
16/8/2016,Changi,0.2,5.4,-10.4,E,28,W,ESE,6,13,65,42,hIGh,hIgh,1,1,No,No,red,29.4
16/8/2016,Changi,0.2,5.4,-10.4,E,28,W,ESE,6,13,65,42,hIGh,hIgh,1,1,No,No,red,29.4
17/8/2016,Changi,0,6,9.2,E,24,SW,E,6,9,66,48,hiGH,hIgH,5,1,No,No,grey,29.1
17/8/2016,Sentosa,0.4,3.6,4.5,N,41,WSW,SSW,6,15,77,62,HiGH,HIgh,7,4,No,No,grey,27.8
17/8/2016,Tuas,1.6,3,0.1,WSW,72,N,W,17,20,94,70,LOW,LOw,5,7,,Yes,white,27.8
17/8/2016,Woodlands,0,10.4,11.2,WNW,35,SSE,NNW,2,24,67,49,Med,mED,0,1,No,No,white,33.5
18/8/2016,Changi,1,3.6,3,SE,20,WNW,NE,6,4,87,58,HigH,hiGh,6,4,No,No,white,29.1
18/8/2016,Woodlands,0,7.2,9.5,NW,30,NNE,NW,11,19,74,44,mED,meD,4,3,No,No,grey,33.7
18/8/2016,Tuas,17.4,0.6,9.4,SW,39,,SSW,0,17,81,55,MeD,HIgh,3,2,Yes,No,red,26
18/8/2016,Sentosa,0,2,9.6,N,50,N,N,13,28,65,43,MEd,meD,1,6,No,No,red,27.9
19/8/2016,Changi,0.4,4.4,8.4,ENE,24,W,ENE,4,11,77,42,HiGH,hIgh,5,2,No,No,red,29.4
19/8/2016,Woodlands,0,5.6,3,ESE,48,NNE,E,13,30,77,51,MEd,mEd,6,7,No,No,grey,33.9
19/8/2016,Sentosa,0.2,7.2,0.8,N,59,N,NNW,26,11,55,85,LoW,Low,7,8,No,Yes,red,28.7
19/8/2016,Tuas,0,3,1.9,WSW,26,NE,NW,9,13,73,67,high,High,8,7,,Yes,grey,27.1
20/8/2016,Woodlands,0,4.8,10.8,NNE,43,NE,NNE,15,30,68,29,med,MeD,2,1,No,No,white,34.8
20/8/2016,Tuas,2.8,3,7.3,SW,30,SSW,SSW,7,15,97,58,Med,higH,7,3,Yes,Yes,white,27.5
20/8/2016,Sentosa,9.4,2,9.7,NNW,43,NNW,NW,13,26,65,55,MEd,MEd,3,3,Yes,Yes,white,25.9
20/8/2016,Changi,0,1.8,7.3,ENE,20,NE,NE,2,9,69,70,MED,MeD,1,5,No,Yes,blue,30.2
21/8/2016,Changi,4.4,4.4,10.8,E,19,W,ENE,7,9,47,44,mEd,mED,1,1,Yes,No,grey,28.8
21/8/2016,Woodlands,0,7.2,10.9,NNE,41,ENE,N,11,22,71,38,MeD,mED,2,1,No,No,red,34.3
21/8/2016,Tuas,1.6,2,3.8,W,48,NNE,NW,7,13,92,59,med,MeD,8,6,Yes,Yes,grey,27.2
21/8/2016,Changi,4.4,4.4,10.8,E,19,W,ENE,7,9,47,44,mEd,mED,1,1,Yes,No,grey,28.8
21/8/2016,Sentosa,1.2,2.4,0.8,NNW,33,N,NNW,11,9,80,72,mED,MEd,7,7,,Yes,red,26.8
22/8/2016,Tuas,7.4,2.2,9.6,SSW,50,SSE,SSW,13,15,72,49,HIgH,hIGH,1,3,Yes,No,white,26.7
22/8/2016,Sentosa,5.6,1.6,-5.1,SSW,35,N,NNW,7,6,83,89,MeD,med,5,7,Yes,Yes,white,26.7
22/8/2016,Changi,0.2,3.4,9.7,NE,28,WSW,NE,4,11,72,56,mEd,MED,5,3,,No,red,29.7
22/8/2016,Woodlands,0,7,10.1,NNW,33,N,WNW,15,17,76,42,mEd,lOW,3,1,No,No,white,34.3
23/8/2016,Sentosa,11,1.8,9.2,SSW,24,,SW,0,13,83,63,meD,med,4,3,Yes,No,blue,25.9
23/8/2016,Tuas,0,3.2,10.2,SSE,22,SSW,SE,6,9,66,40,High,hIgH,0,5,No,No,grey,25.8
23/8/2016,Changi,0,3.6,-9.1,NE,20,N,ENE,6,9,62,57,Med,MeD,1,4,,No,red,31.5
23/8/2016,Woodlands,0,7,11.2,NNW,33,WNW,W,17,20,66,47,Med,LOw,6,6,No,No,red,33.9
24/8/2016,Tuas,0,3.4,10.6,NE,26,E,ESE,9,9,66,42,HIgh,HigH,0,0,No,No,red,26
24/8/2016,Woodlands,0,8,10.8,WNW,39,NNW,WNW,13,28,60,46,MED,low,2,6,No,No,grey,34.2
24/8/2016,Changi,1,4.4,0,NE,24,N,SSW,2,6,89,88,low,LOw,7,8,No,Yes,blue,31.1
24/8/2016,Sentosa,0,2.4,7.9,S,26,NNE,SSW,9,15,93,77,mEd,mEd,7,6,No,Yes,white,24.9
25/8/2016,Tuas,0,3.4,9.6,ENE,52,ENE,ENE,13,15,69,45,High,High,1,1,No,No,red,27
25/8/2016,Changi,9.6,2.4,9.9,WNW,50,W,W,19,11,57,40,Med,meD,1,1,,No,blue,29.5
25/8/2016,Sentosa,1.2,1.6,7,SSW,35,W,SSW,13,13,85,63,MeD,med,7,5,Yes,No,grey,25.6
25/8/2016,Woodlands,0,7,10.8,WNW,33,S,NW,15,22,51,31,meD,meD,3,2,No,No,grey,34.9
26/8/2016,Changi,0,7.2,9.9,W,28,WSW,ENE,6,2,54,42,MEd,med,1,3,,No,red,28.3
26/8/2016,Woodlands,0,9.6,10.7,NNE,46,E,NNE,28,30,71,45,mED,MED,1,1,No,No,red,35.4
26/8/2016,Tuas,0,4.6,3.7,NW,43,NNE,NNE,17,13,46,40,mEd,LoW,4,7,No,Yes,white,29.1
26/8/2016,Sentosa,0.6,2.4,3.2,SW,24,NW,W,9,11,74,46,HIgH,HiGH,7,7,No,No,red,26.2
27/8/2016,Woodlands,0,6.6,11.1,E,50,ENE,NW,26,22,37,17,mEd,meD,1,0,No,No,white,35.1
27/8/2016,Tuas,31,2.6,5.5,WNW,50,NW,WSW,15,24,78,72,LOw,LOw,7,3,,Yes,grey,27.8
27/8/2016,Changi,0,5.2,11,W,24,SW,WSW,7,7,43,27,mEd,MeD,1,1,No,No,grey,28.8
27/8/2016,Sentosa,0,2.4,8.2,NNW,46,N,N,15,20,57,46,hiGH,mEd,4,7,,No,red,27.2
28/8/2016,Woodlands,0,7.6,11.1,N,39,NE,N,17,26,68,35,MEd,MED,1,1,,No,blue,33.9
28/8/2016,Tuas,7.6,3.4,-6,SW,43,SSW,SW,15,22,69,63,MEd,mED,6,8,Yes,No,blue,27.6
28/8/2016,Changi,0,5.2,11,W,19,SW,ENE,7,2,53,36,hIgh,HIGH,0,1,,No,red,29.1
28/8/2016,Sentosa,0,4.6,2.4,NNE,33,N,SSW,9,9,57,41,med,higH,7,7,,No,red,28.1
29/8/2016,Woodlands,0,7.6,11.1,NNE,39,NE,NNE,15,28,65,44,med,mEd,0,1,No,No,white,33.8
29/8/2016,Tuas,0,2.2,8.3,SW,30,SSW,SW,11,15,70,57,MeD,mEd,7,6,No,No,blue,27.9
29/8/2016,Sentosa,0,4,9,N,41,NNE,NNE,9,19,60,37,HIGH,hiGh,6,2,No,No,red,28
29/8/2016,Changi,0,4.4,10.8,ENE,24,SW,NE,6,11,65,48,hIGh,HigH,1,1,No,No,white,29.4
30/8/2016,Woodlands,0,4.8,11.3,N,39,ENE,NNE,20,30,72,45,MEd,Med,3,3,No,No,red,35
30/8/2016,Sentosa,0,4,0,N,50,NNE,NNE,9,19,56,53,mED,mEd,7,7,No,No,grey,27.5
30/8/2016,Tuas,0,1.6,-6.4,NW,30,NNE,W,11,9,77,57,MED,MeD,2,7,No,Yes,grey,26.4
30/8/2016,Tuas,0,1.6,-6.4,NW,30,NNE,W,11,9,77,57,MED,MeD,2,7,No,Yes,grey,26.4
30/8/2016,Sentosa,0,4,0,N,50,NNE,NNE,9,19,56,53,mED,mEd,7,7,No,No,grey,27.5
30/8/2016,Changi,0,4.4,10.3,NE,24,,NE,0,9,66,45,hiGh,hIGh,7,5,,No,blue,29.7
31/8/2016,Woodlands,0,4.2,11.3,N,43,E,NNW,20,30,71,43,meD,Med,3,1,No,No,white,35.4
31/8/2016,Sentosa,0.8,1.6,7.3,N,35,NNW,W,11,9,74,47,MeD,MeD,5,6,No,No,grey,29
31/8/2016,Changi,0,5.8,4.4,NE,20,SW,NE,4,7,68,60,HIgh,HIGH,6,7,,No,red,29.7
31/8/2016,Tuas,9.8,2,5,SSW,41,SSE,SW,9,26,96,60,meD,Med,8,3,Yes,Yes,grey,27.8
1/9/2016,Sentosa,0,3.4,-1.2,SSW,20,W,SSW,6,9,77,69,MEd,MEd,7,7,,No,red,27.5
1/9/2016,Woodlands,0,9.2,8.3,NW,31,NE,NNW,9,24,75,57,MED,meD,5,2,No,No,red,34.6
1/9/2016,Tuas,1.6,2.8,10.4,WSW,28,SSE,SW,6,13,75,54,HIgh,HiGh,0,1,Yes,No,white,26.4
1/9/2016,Changi,0,1.8,7.5,NE,28,WSW,ENE,2,11,69,57,meD,med,4,5,,No,blue,30.8
2/9/2016,Tuas,0,4.2,3.9,WSW,26,SSE,SSW,2,13,71,56,HIgH,HigH,7,6,No,No,white,26.4
2/9/2016,Sentosa,0.4,2,0.3,SSE,30,ESE,S,9,13,82,73,mED,lOw,7,7,No,No,blue,26.9
2/9/2016,Woodlands,0,7.2,8.1,NW,43,W,WNW,9,30,73,59,MeD,Med,6,2,,Yes,red,35.3
2/9/2016,Changi,0,5,7.6,NNE,33,NNE,NNE,7,11,66,64,med,meD,6,3,No,Yes,white,31.9
3/9/2016,Changi,9.6,6.4,10.7,W,52,WNW,W,19,15,57,43,MED,mEd,4,5,Yes,No,red,30.6
3/9/2016,Changi,9.6,6.4,10.7,W,52,WNW,W,19,15,57,43,MED,mEd,4,5,Yes,No,red,30.6
3/9/2016,Woodlands,1.8,6.8,10.6,NW,37,WNW,NW,15,22,74,59,mED,MEd,4,2,Yes,No,white,35.2
3/9/2016,Tuas,0,1.2,10.3,N,28,SSE,ENE,7,9,79,43,High,higH,1,1,,No,white,27.3
3/9/2016,Tuas,0,1.2,10.3,N,28,SSE,ENE,7,9,79,43,High,higH,1,1,,No,white,27.3
3/9/2016,Sentosa,0.2,1.6,3.1,SSW,37,W,SSE,9,7,73,54,Low,Med,7,7,No,No,blue,27.2
3/9/2016,Tuas,0,1.2,10.3,N,28,SSE,ENE,7,9,79,43,High,higH,1,1,,No,white,27.3
4/9/2016,Tuas,0,2.8,7.3,SW,30,ESE,SW,2,17,67,44,meD,mED,7,2,No,No,grey,28.6
4/9/2016,Tuas,0,2.8,7.3,SW,30,ESE,SW,2,17,67,44,meD,mED,7,2,No,No,grey,28.6
4/9/2016,Changi,0,9.2,10.5,W,24,WSW,ENE,7,13,47,34,hIGH,hIgh,1,1,No,No,blue,29.9
4/9/2016,Sentosa,0.2,1.8,5.9,NW,28,NW,WNW,13,9,62,56,HigH,HIgh,3,7,No,No,red,27.5
4/9/2016,Woodlands,0,6.2,4.3,ENE,59,ENE,ENE,22,24,66,44,meD,med,2,5,No,No,blue,35.4
5/9/2016,Woodlands,0,4,11,NE,44,E,NNW,20,28,47,38,MeD,MED,1,4,No,No,grey,35.4
5/9/2016,Tuas,0,2.8,9.8,SW,52,SW,SW,9,15,78,59,meD,MED,1,1,No,No,blue,28.1
5/9/2016,Sentosa,0,2.6,7,N,24,NW,SSE,11,2,65,56,HiGH,higH,5,7,No,No,blue,28.6
5/9/2016,Changi,0,4.8,9.5,E,30,WSW,ESE,6,11,59,42,HiGh,HiGH,5,6,No,No,white,29.6
6/9/2016,Woodlands,0,8,10.7,NW,41,SE,NNW,13,28,55,43,med,MeD,1,5,No,No,blue,35.6
6/9/2016,Changi,0.2,5.4,3.9,E,28,SW,ESE,4,11,59,53,hIGh,hIgH,2,7,No,No,blue,29.9
6/9/2016,Sentosa,0,3.6,7.9,S,26,NNE,SSW,9,13,75,50,high,HigH,7,5,,No,red,28.4
6/9/2016,Sentosa,0,3.6,7.9,S,26,NNE,SSW,9,13,75,50,high,HigH,7,5,,No,red,28.4
6/9/2016,Tuas,0,2.6,8.6,NNW,35,NE,WNW,9,13,80,58,MeD,mEd,1,6,No,Yes,white,27.5
7/9/2016,Changi,0,4,7.4,E,26,SE,ESE,6,11,70,50,hIgH,HIGH,7,4,,No,blue,30.7
7/9/2016,Woodlands,0,8.6,11.2,WNW,35,N,WNW,6,24,66,57,MeD,MED,4,2,No,No,red,34.7
7/9/2016,Tuas,6.2,3,7.9,W,57,WSW,WNW,20,19,62,54,MED,MEd,4,6,Yes,Yes,grey,28.2
7/9/2016,Sentosa,0,3.8,10.1,NNW,43,NNE,N,11,24,83,45,higH,HigH,6,2,,No,grey,28.4
8/9/2016,Woodlands,0,7.2,11.2,N,39,NE,N,20,24,68,43,MEd,mED,3,1,No,No,blue,35.2
8/9/2016,Tuas,5.4,3.8,8.6,SW,43,SSW,SW,11,9,58,49,HIGH,hIgh,7,2,,No,blue,28.1
8/9/2016,Sentosa,0,5.4,8.3,N,56,N,N,26,30,56,45,med,MEd,2,5,No,No,blue,29.9
8/9/2016,Changi,0.2,3.8,9.6,E,30,E,E,9,13,58,51,HIGh,High,1,4,,No,red,30.3
8/9/2016,Tuas,5.4,3.8,8.6,SW,43,SSW,SW,11,9,58,49,HIGH,hIgh,7,2,,No,blue,28.1
8/9/2016,Sentosa,0,5.4,8.3,N,56,N,N,26,30,56,45,med,MEd,2,5,No,No,blue,29.9
9/9/2016,Changi,0,5.4,4.4,ENE,37,ENE,ENE,17,15,64,70,high,HIgH,2,7,No,Yes,grey,30.1
9/9/2016,Tuas,0,4,4,WSW,24,SW,W,7,11,74,62,HIGh,HigH,8,7,No,No,grey,27.3
9/9/2016,Woodlands,0,7.4,9.9,N,41,ENE,N,15,26,64,52,MED,med,3,5,,Yes,grey,34.7
9/9/2016,Sentosa,0.6,5.4,0,NNE,44,N,N,20,7,82,89,lOW,MEd,8,8,No,Yes,blue,28.9
10/9/2016,Changi,7.2,3.4,2.9,NE,28,NE,N,6,7,79,87,med,mED,6,7,Yes,Yes,grey,30.6
10/9/2016,Tuas,0,1.4,4,NS,30,NNE,SW,9,15,82,64,Med,Med,2,7,No,No,white,29
10/9/2016,Woodlands,2,6,10.4,NW,35,SW,NNW,2,24,66,63,MeD,Med,1,2,Yes,No,red,34.7
10/9/2016,Sentosa,9.4,3,1.4,SSW,37,WSW,SSW,11,11,81,67,MED,mED,8,7,,Yes,grey,27.2
11/9/2016,Tuas,0,4.2,8.7,SE,43,SE,SE,15,13,64,57,hIgH,HIgh,6,7,No,No,blue,27.9
11/9/2016,Woodlands,0,7,-10.7,NNE,44,N,N,6,30,63,44,mEd,MEd,1,3,No,No,grey,35.2
11/9/2016,Changi,14,7.2,11,ENE,24,WSW,NE,7,9,58,50,MEd,meD,1,1,Yes,No,blue,30
11/9/2016,Tuas,0,4.2,8.7,SE,43,SE,SE,15,13,64,57,hIgH,HIgh,6,7,No,No,blue,27.9
11/9/2016,Sentosa,1.2,1.2,7.2,N,28,NW,NNW,13,15,69,57,MEd,med,1,7,Yes,Yes,white,26.8
12/9/2016,Woodlands,0,8,10.6,WNW,31,SSW,NNW,11,22,71,50,meD,meD,3,1,,No,grey,35.7
12/9/2016,Sentosa,1.6,1.6,0.2,SSE,22,N,SSW,9,9,93,80,HigH,hIgh,8,8,Yes,Yes,blue,26.6
12/9/2016,Tuas,0,2,9.3,SE,41,E,SE,19,17,57,41,HiGh,HiGH,4,5,,No,white,27.5
12/9/2016,Changi,0,4,-10.9,ENE,22,SW,ENE,6,11,68,55,MeD,mED,1,1,,No,white,30.5
13/9/2016,Tuas,0,4,10.3,E,39,E,ESE,15,13,50,32,HiGH,hIGH,3,1,No,No,white,27.4
13/9/2016,Sentosa,9,3.6,0,SSE,20,NNE,ESE,9,9,97,96,MEd,MeD,8,8,,Yes,grey,26.8
13/9/2016,Changi,0,5,-9.7,ENE,26,NE,ENE,4,13,71,60,HiGh,mED,5,3,No,No,red,31.3
13/9/2016,Woodlands,0,7.4,7.9,NNW,31,N,NNW,15,20,66,50,MED,MEd,3,4,No,No,blue,35.2
14/9/2016,Woodlands,0,7.2,9.2,EW,33,NNE,NNW,15,17,66,49,mEd,meD,2,3,,No,red,35
14/9/2016,Changi,0,7.4,-9.1,NNE,31,N,NNE,11,11,60,68,meD,MeD,3,3,,No,grey,31.8
14/9/2016,Changi,0,7.4,-9.1,NNE,31,N,NNE,11,11,60,68,meD,MeD,3,3,,No,grey,31.8
14/9/2016,Sentosa,20.6,1.2,5.3,N,44,NE,N,9,26,93,56,low,LOw,6,6,Yes,Yes,blue,27.4
14/9/2016,Tuas,0,5,11,SW,30,E,SW,13,20,57,44,hIGH,HigH,0,2,No,No,blue,27.5
